"","simulation.duration","mean.resistance.intensity.","mean.resistance.intensity..1","exceedance.generations","exceedance.generations.deployed","peak.resistance","strategy","insecticides.in.sim","dep.freq","Heritability","Male.Insecticide.Exposure","Female.Insecticide.Exposure","Fitness.Cost","Intervention.Coverage","Dispersal","deployment.interval"
"2096",500,10.2806785240272,10.2806785240272,0,0,20.4745971223654,"mixture",2,5,0.154642609123664,0.73143397129178,0.794417237155745,0.103468198299028,0.580494191868343,0.21714333829958,5
"2097",500,6.17066265912909,6.17066265912909,0,0,12.4282911262941,"mixture",2,5,0.0749739269580692,0.892533953644056,0.541306184000149,0.0108894300720184,0.465891989160515,0.827451078182682,5
"2098",500,0.50706656465545,0.50706656465545,0,0,0.513704981313946,"mixture",2,5,0.188403254708729,0.0270931256884709,0.747225873352587,0.132338518315307,0.39984254559245,0.258348485500924,5
"2099",500,18.0944226221406,18.0944226221406,0,0,37.2639591212991,"mixture",2,5,0.263255527534103,0.666852429235913,0.553591690611932,0.11269728122209,0.684835695313215,0.748470717137568,5
"2100",500,0.0355584488279937,0.0355584488279937,0,0,0.0356551418737399,"mixture",2,5,0.197924487615039,0.966561448350363,0.414496971509978,0.171866263375814,0.120577772173695,0.838715244470611,5
"2101",500,7.28241403369356,7.28241403369356,0,0,14.7517923219906,"mixture",2,5,0.12406103936896,0.263376522737835,0.883521777493809,0.128880965669294,0.651939687019773,0.794265255814493,5
"2102",500,11.6068259987068,11.6068259987068,0,0,23.5039224423549,"mixture",2,5,0.176096180539066,0.193280287250411,0.476169212265592,0.0123360258135581,0.638849785453305,0.513778138878718,5
"2103",500,1.40703182813202,1.40703182813202,0,0,1.43641614788242,"mixture",2,5,0.251771978398087,0.086106704928726,0.873776541682822,0.130933308853499,0.438856814162992,0.175116939081848,5
"2104",500,10.9045823666747,10.9045823666747,0,0,22.0390918723957,"mixture",2,5,0.0807771310885553,0.546843080384051,0.582503205130156,0.0568974249613695,0.873308171645626,0.152044952404164,5
"2105",500,0.205001435186333,0.205001435186333,0,0,0.206528638362774,"mixture",2,5,0.158616135432885,0.514795518902922,0.531208676415402,0.199909942598154,0.349670181632377,0.416196557077169,5
"2106",500,0.939125858807877,0.939125858807877,0,0,0.960260705690142,"mixture",2,5,0.18988966437577,0.593798979725735,0.515786509492621,0.179904736920793,0.471629251576848,0.172567585657351,5
"2107",500,0.157876352351291,0.157876352351291,0,0,0.159090259673187,"mixture",2,5,0.0655805380468722,0.99542024457017,0.651641807251447,0.116209585253765,0.309051855348907,0.379566722379923,5
"2108",500,23.2477843288857,23.2477843288857,0,0,47.8688457323303,"mixture",2,5,0.283158390350197,0.0887703061029781,0.727010943558533,0.117845983910383,0.77907892908141,0.361704938265756,5
"2109",500,0.39572658428106,0.39572658428106,0,0,0.399174464697583,"mixture",2,5,0.194328873805597,0.134087149464106,0.895463837639918,0.187021863411894,0.360912549455985,0.362823846197203,5
"2110",500,0.592511485261595,0.592511485261595,0,0,0.598271096896775,"mixture",2,5,0.199984552474809,0.453082688260172,0.858753409486101,0.161323918426267,0.176938215368763,0.252943975665905,5
"2111",500,19.1485475532596,19.1485475532596,0,0,39.3324811653225,"mixture",2,5,0.219015238526766,0.991284692480415,0.48893071309505,0.0803706982383025,0.677846142815985,0.663135030809753,5
"2112",500,9.42634956488913,9.42634956488913,0,0,19.0972949556381,"mixture",2,5,0.193173192552,0.359885545126349,0.591663883967767,0.146280687694139,0.700612850232981,0.513203937815726,5
"2113",500,3.72753044637367,3.72753044637367,0,0,7.44906063345741,"mixture",2,5,0.0516097463438986,0.444990380490199,0.49744740406957,0.140335612361416,0.812898895848356,0.229591340518184,5
"2114",500,21.6762914845209,21.6762914845209,0,0,44.5598371747638,"mixture",2,5,0.222019393520162,0.260262977072923,0.772607780014491,0.0421063253630749,0.634468179053515,0.874917815234885,5
"2115",500,1.46804085442996,1.46804085442996,0,0,2.59094158814146,"mixture",2,5,0.12629755656959,0.10190583698228,0.830615881096665,0.195372110725347,0.641075066077523,0.339488210656419,5
"2116",500,7.1022327158009,7.1022327158009,0,0,14.3233408064607,"mixture",2,5,0.0579633856143919,0.734887143261731,0.54877764749995,0.0979799676661016,0.853165327178165,0.535372432351187,5
"2117",500,30.1736581909563,30.1736581909563,0,0,62.6152696245911,"mixture",2,5,0.25704236019461,0.34040094210743,0.740921893774811,0.136618650795899,0.840094936175533,0.429291749450676,5
"2118",500,9.01050761395644,9.01050761395644,0,0,18.2160934095744,"mixture",2,5,0.115876068446029,0.117029480031971,0.489271486239159,0.0574780713818711,0.849559866942167,0.787353288897462,5
"2119",500,4.51556785456442,4.51556785456442,0,0,9.08198562684955,"mixture",2,5,0.0887275886852527,0.631758794228313,0.453997877423256,0.0574054395131781,0.56042968828328,0.743298964989483,5
"2120",500,7.0655573043258,7.0655573043258,0,0,14.2323869950179,"mixture",2,5,0.0545642483318457,0.233466341328248,0.676398239792627,0.0280990229093106,0.863349719914161,0.247324356859326,5
"2121",500,13.7160691257436,13.7160691257436,0,0,28.3485431769419,"mixture",2,5,0.293910962388571,0.78374652266358,0.798293400237197,0.0950153012626981,0.513880657073297,0.700345740741305,5
"2122",500,10.9131502873612,10.9131502873612,0,0,21.7070467153495,"mixture",2,5,0.152189667533454,0.427437861558329,0.676770951843308,0.10962296218551,0.673771181172356,0.130444894312844,5
"2123",500,17.6901209410856,17.6901209410856,0,0,36.7802086498255,"mixture",2,5,0.241122002392635,0.73191097626551,0.87422342398027,0.13932090848534,0.649581934630535,0.811078207402453,5
"2124",500,6.80030834100713,6.80030834100713,0,0,13.6747355624536,"mixture",2,5,0.094192378281604,0.142472153682867,0.825112768669054,0.0189531727593606,0.4742797907947,0.464890162139125,5
"2125",500,0.128790079523927,0.128790079523927,0,0,0.129248787947868,"mixture",2,5,0.288455103082221,0.85030521434308,0.491551494746213,0.151403632657326,0.292879337776676,0.797307278545462,5
"2126",500,1.04729497333846,1.04729497333846,0,0,2.01737801158504,"mixture",2,5,0.0690625331356772,0.440504523339076,0.857949387384183,0.190282219510201,0.638392269102857,0.759274335498214,5
"2127",500,29.257050708472,29.257050708472,0,0,60.5230795192209,"mixture",2,5,0.234913225047523,0.651680796393286,0.5547975417407,0.130344294032263,0.887201626959294,0.413950286224298,5
"2128",500,23.5077242338975,23.5077242338975,0,0,48.3158883173972,"mixture",2,5,0.21442154875889,0.706717942431569,0.648744296925073,0.0186955981778265,0.563723424244709,0.792114248670302,5
"2129",500,4.07512718902594,4.07512718902594,0,0,8.15375884293745,"mixture",2,5,0.184128017875308,0.274854402780114,0.407540466973907,0.0793164662491763,0.515711164622828,0.521767912490331,5
"2130",500,37.4572104904052,37.4572104904052,0,0,78.2048615948754,"mixture",2,5,0.280231923275662,0.719159289615555,0.6076761440092,0.0597573132554395,0.762980679891259,0.667879191561528,5
"2131",500,0.293431539323686,0.293431539323686,0,0,0.295792548289387,"mixture",2,5,0.195751615406398,0.351415416995017,0.598297646370879,0.166602122227514,0.245527898169495,0.332454869968183,5
"2132",500,0.20023754070789,0.20023754070789,0,0,0.201041875881603,"mixture",2,5,0.237568664133083,0.754710952523677,0.68319199618781,0.0585072193785813,0.187137489925064,0.615421417027712,5
"2133",500,0.12783272596882,0.12783272596882,0,0,0.128415964678313,"mixture",2,5,0.235235758401046,0.436023111463804,0.446417672294332,0.106288255903739,0.291310451210029,0.621648452141397,5
"2134",500,0.265979227250934,0.265979227250934,0,0,0.268285674855872,"mixture",2,5,0.114788409724878,0.762655718195345,0.645186539904447,0.169010622754282,0.13526849530898,0.269287692994177,5
"2135",500,4.95306993264287,4.95306993264287,0,0,9.91329762192608,"mixture",2,5,0.0553419030919555,0.982750627216371,0.59579442896829,0.157481012008689,0.761142048358806,0.333177732635662,5
"2136",500,0.0362395010400217,0.0362395010400217,0,0,0.0363658307616357,"mixture",2,5,0.105532060637535,0.125228311227541,0.589371279333299,0.059694767099672,0.293518289091662,0.81502924860727,5
"2137",500,37.5356683333387,37.5356683333387,0,0,78.1684129649994,"mixture",2,5,0.257054720316059,0.479025006456953,0.760963382142526,0.0189867485419195,0.688993591823429,0.887080785612352,5
"2138",500,11.4069593103475,11.4069593103475,0,0,22.9520777311361,"mixture",2,5,0.244736227639532,0.486645598324994,0.560787377821351,0.0199575829546163,0.373580041723512,0.32946913707681,5
"2139",500,4.73049969898887,4.73049969898887,0,0,9.42701822078007,"mixture",2,5,0.173648264413455,0.781455830350053,0.457820593099622,0.0262504174917955,0.300903251206465,0.45180987046171,5
"2140",500,0.29270950745406,0.29270950745406,0,0,0.293976705130423,"mixture",2,5,0.270098744791292,0.747389089294476,0.81613409443826,0.118367138608045,0.417128999298587,0.796855559318997,5
"2141",500,4.10429886730306,4.10429886730306,0,0,8.15086293968783,"mixture",2,5,0.157161282944051,0.27099308176944,0.482269462612434,0.0727612291258136,0.496089866412804,0.345093684815168,5
"2142",500,1.35737036756785,1.35737036756785,0,0,2.68148090361335,"mixture",2,5,0.0638579725443036,0.343676536361035,0.683778396666748,0.0260954432308245,0.25522446085155,0.518696501265988,5
"2143",500,0.177498459477706,0.177498459477706,0,0,0.179300961380265,"mixture",2,5,0.0520584994382225,0.565368754954962,0.868555391302495,0.1610042619871,0.342404938959964,0.302729706976004,5
"2144",500,0.0811861258549839,0.0811861258549839,0,0,0.0814305946054104,"mixture",2,5,0.293361703508627,0.655721591976518,0.53815088711374,0.170589111537333,0.237948201503456,0.874450974177085,5
"2145",500,14.2221313602573,14.2221313602573,0,0,28.9321051473785,"mixture",2,5,0.169195619522338,0.285289286724059,0.479409845485701,0.0987205625039907,0.87228815977715,0.568059482053816,5
"2146",500,2.32971521148813,2.32971521148813,0,0,4.66057352033305,"mixture",2,5,0.0711314578037709,0.109555735122971,0.793235872015404,0.123886297616222,0.598763694948293,0.813513022816479,5
"2147",500,0.0565773314082879,0.0565773314082879,0,0,0.0568162241967607,"mixture",2,5,0.0674049675485934,0.341855911464198,0.893724979247456,0.149689021009947,0.417644623900913,0.816956537447087,5
"2148",500,3.01454095687561,3.01454095687561,0,0,6.05374445010986,"mixture",2,5,0.0967947409080342,0.808432930419408,0.512193218160071,0.0741006077629314,0.471129519639052,0.893507692202665,5
"2149",500,0.0662025668315122,0.0662025668315122,0,0,0.0666634436166745,"mixture",2,5,0.0763851592508727,0.0598839059333783,0.482062501923833,0.0728756004429026,0.124956491567008,0.330678664960489,5
"2150",500,0.0429587834616521,0.0429587834616521,0,0,0.0431466761038523,"mixture",2,5,0.0871549277583021,0.13992441144879,0.603396206926601,0.184810159976356,0.335520511868931,0.691277789233103,5
"2151",500,6.05709880287542,6.05709880287542,0,0,10.9598164079115,"mixture",2,5,0.263436594113568,0.560598443516949,0.648619780392014,0.148694852310551,0.583691922417618,0.172003944494799,5
"2152",500,0.0791524351950426,0.0791524351950426,0,0,0.0794312043840924,"mixture",2,5,0.279649904450437,0.345343194734817,0.448317653202359,0.167783742870832,0.32484998869475,0.844303744303323,5
"2153",500,4.3706106899522,4.3706106899522,0,0,8.78199947299811,"mixture",2,5,0.0878601942528621,0.364641669368744,0.684864239734085,0.0789045630490347,0.554628985060118,0.661760783942677,5
"2154",500,0.0217807117673477,0.0217807117673477,0,0,0.0218420961365753,"mixture",2,5,0.0783392215144471,0.848007207260607,0.575866536462121,0.137700283026808,0.208602438552231,0.899301939569637,5
"2155",500,11.9206758907519,11.9206758907519,0,0,24.298123873743,"mixture",2,5,0.176337455976359,0.158805993453786,0.81357039383871,0.142975694178368,0.7272296276455,0.68585073622629,5
"2156",500,17.0962677176694,17.0962677176694,0,0,34.8682052593577,"mixture",2,5,0.228936840526341,0.0793318148702849,0.46149506937915,0.0465800723056342,0.853713624417782,0.612672037288398,5
"2157",500,0.609379956284722,0.609379956284722,0,0,0.851400510649499,"mixture",2,5,0.214841050729936,0.220706385049317,0.776251415848616,0.159738694865577,0.561648187536821,0.55307006408494,5
"2158",500,0.0341995324353306,0.0341995324353306,0,0,0.0343198152753657,"mixture",2,5,0.0589338046559365,0.734547379407799,0.645849746946921,0.0786308029945074,0.270365824904628,0.782202293936648,5
"2159",500,1.76838565313727,1.76838565313727,0,0,1.80866391506651,"mixture",2,5,0.188939435483632,0.823931216691341,0.785673073978582,0.120612698538907,0.402968648322001,0.151389481121078,5
"2160",500,0.102048200893147,0.102048200893147,0,0,0.102669703989848,"mixture",2,5,0.0921005501404521,0.909480991328321,0.425501291492162,0.0972054407403069,0.397692097145394,0.54874292148184,5
"2161",500,2.88555320864642,2.88555320864642,0,0,5.7878939698874,"mixture",2,5,0.0632125615221797,0.0042452144340612,0.465236374260997,0.0498794816224561,0.662020092155598,0.686698850486167,5
"2162",500,13.4895618902197,13.4895618902197,0,0,27.5957898783025,"mixture",2,5,0.266323398704885,0.400439353499608,0.78088302818581,0.0582911634130124,0.465964317350946,0.657491879457757,5
"2163",500,0.255261446047661,0.255261446047661,0,0,0.257150859064066,"mixture",2,5,0.177811395972059,0.275470780855371,0.656526514027501,0.138465061963812,0.166822552923597,0.327001922244281,5
"2164",500,0.0416204864907034,0.0416204864907034,0,0,0.0417381074492939,"mixture",2,5,0.139369862300751,0.823147422898561,0.567017015326442,0.0553276247720658,0.140707042996548,0.826040276702531,5
"2165",500,0.11412661860964,0.11412661860964,0,0,0.114728519553619,"mixture",2,5,0.0836886088833562,0.611259660800034,0.798380977292103,0.124375898498163,0.279971271345988,0.529667868076228,5
"2166",500,5.1583840663594,5.1583840663594,0,0,10.3593380196598,"mixture",2,5,0.0698545653946814,0.362913741272734,0.608462788556889,0.0495653223108533,0.621362781076692,0.426527005001642,5
"2167",500,16.3964832122931,16.3964832122931,0,0,32.9877293436956,"mixture",2,5,0.221076989881101,0.497188248861814,0.849705175995827,0.0848223555670441,0.568021794856265,0.178225815501064,5
"2168",500,0.302307358193571,0.302307358193571,0,0,0.304545146391305,"mixture",2,5,0.180082779052795,0.884513722473942,0.514350004631607,0.129683786732233,0.278538219719343,0.37767579800237,5
"2169",500,4.4571290595242,4.4571290595242,0,0,8.89507630866478,"mixture",2,5,0.0921660761159728,0.835849982189108,0.456606557146576,0.14237218855826,0.688367259859331,0.36725667785529,5
"2170",500,9.62287416551938,9.62287416551938,0,0,19.4835195458489,"mixture",2,5,0.100760382420127,0.809537035240978,0.761378875051928,0.027441673155813,0.46907374482207,0.768882939751111,5
"2171",500,22.29919781659,22.29919781659,0,0,45.6303571071492,"mixture",2,5,0.220693813800858,0.692236607526103,0.474948264738056,0.169503113004768,0.896025374900736,0.153571457740143,5
"2172",500,13.9469749628167,13.9469749628167,0,0,28.4107795769425,"mixture",2,5,0.163222099396947,0.400102230219031,0.539692555821314,0.10877398113241,0.807513265411183,0.779494705959298,5
"2173",500,0.317275426146195,0.317275426146195,0,0,0.5146070749164,"mixture",2,5,0.0900067196240649,0.898088462807611,0.485297026864509,0.181635638654935,0.60263148059126,0.681402629073672,5
"2174",500,0.249451112879657,0.249451112879657,0,0,0.251375638830638,"mixture",2,5,0.0976070409911568,0.951570299392566,0.712708037929935,0.126738108770362,0.382094817834981,0.423151037316434,5
"2175",500,40.8731927232169,40.8731927232169,0,0,85.4302365207396,"mixture",2,5,0.260290715141827,0.155523075734219,0.896618380222563,0.0722886916398341,0.86423443216417,0.510524814976603,5
"2176",500,13.3999961328259,13.3999961328259,0,0,27.2119259850865,"mixture",2,5,0.241010862990911,0.0196500647972804,0.546493484184425,0.0208298470470305,0.583917054345496,0.603007474710829,5
"2177",500,0.0331187871477233,0.0331187871477233,0,0,0.0332201985910282,"mixture",2,5,0.132060256796191,0.128978289203858,0.661216901911213,0.146191750222638,0.190491106317267,0.809421849663928,5
"2178",500,5.87286018725639,5.87286018725639,0,0,11.4226944918241,"mixture",2,5,0.13191510413175,0.970175431073504,0.481743054589955,0.180288673235859,0.70376711974714,0.182367291168794,5
"2179",500,13.0483625026608,13.0483625026608,0,0,25.9138188482806,"mixture",2,5,0.207965578330774,0.270100031493371,0.776624321839307,0.16643731197454,0.724551839358024,0.142414837939031,5
"2180",500,0.014349642355115,0.014349642355115,0,0,0.0143882843736002,"mixture",2,5,0.0594641287776059,0.997656812875392,0.513516477981885,0.0825036292806701,0.139024385348596,0.864988971153051,5
"2181",500,0.246158642065639,0.246158642065639,0,0,0.247454435079544,"mixture",2,5,0.150119292627892,0.755875206883159,0.88029464061847,0.1208411205603,0.457304274076037,0.704392945692576,5
"2182",500,0.250535460317678,0.250535460317678,0,0,0.252275006608631,"mixture",2,5,0.257379506669799,0.267741038863454,0.461815870273393,0.0877009151995932,0.292185149381533,0.41014534316577,5
"2183",500,4.49813067048074,4.49813067048074,0,0,9.05073028288493,"mixture",2,5,0.244663445346989,0.461615084319189,0.670112593463319,0.0606880958361072,0.37111581695959,0.75939260326948,5
"2184",500,10.2536223746446,10.2536223746446,0,0,20.7134994247832,"mixture",2,5,0.0684692976412247,0.40804699262348,0.846221538501955,0.0881379893471911,0.824773330134265,0.227326553419903,5
"2185",500,4.8251098649565,4.8251098649565,0,0,9.26802306279106,"mixture",2,5,0.209219692382473,0.313391429768875,0.729700705157663,0.184358912295612,0.653145261331573,0.313478932470009,5
"2186",500,0.715033328722718,0.715033328722718,0,0,0.973638510971714,"mixture",2,5,0.202867310627166,0.102314378812211,0.84740268223905,0.168743375613266,0.578030673595965,0.453141907912083,5
"2187",500,0.129904278099725,0.129904278099725,0,0,0.13049506947543,"mixture",2,5,0.170968799209245,0.0497011015948839,0.79953145721145,0.040055691888127,0.107075627134554,0.494967510452606,5
"2188",500,0.125119568420819,0.125119568420819,0,0,0.125948623261437,"mixture",2,5,0.083186309778085,0.840342375358241,0.575511793904565,0.167965535536796,0.561344548119828,0.692964572686553,5
"2189",500,10.8039292250877,10.8039292250877,0,0,21.8663584212739,"mixture",2,5,0.0668634050125489,0.556792502326844,0.832562745007523,0.10162210542544,0.838683263348788,0.314400519096479,5
"2190",500,0.384374625741564,0.384374625741564,0,0,0.387353434898197,"mixture",2,5,0.209453768479277,0.686872786861705,0.618471209278307,0.168864448698996,0.541349094069153,0.567818879549988,5
"2191",500,27.5005259257826,27.5005259257826,0,0,57.2168991350586,"mixture",2,5,0.251360212136398,0.987225489384821,0.628336819972191,0.0864811383031374,0.674570170952454,0.77350181294024,5
"2192",500,0.206104289141209,0.206104289141209,0,0,0.207034699079483,"mixture",2,5,0.253522129961208,0.73056307893889,0.570348686145688,0.114820445354274,0.317847988374494,0.652885625985302,5
"2193",500,0.529047595263812,0.529047595263812,0,0,0.534798256711359,"mixture",2,5,0.200999798011337,0.0663434013598599,0.850187871963973,0.105490880783046,0.418348706884421,0.320378821487427,5
"2194",500,17.5895564083363,17.5895564083363,0,0,36.6318494316887,"mixture",2,5,0.298683885717927,0.86435667720749,0.679604987180256,0.160004534512213,0.676189567758553,0.826195445868559,5
"2195",500,16.1565459753666,16.1565459753666,0,0,32.2148456873454,"mixture",2,5,0.257951077781839,0.543076312074717,0.891971716366452,0.0157055369346854,0.297567931855321,0.206217094573192,5
"2196",500,8.61473985761412,8.61473985761412,0,0,17.4973862996548,"mixture",2,5,0.282899633002398,0.278490806624852,0.588646689385315,0.0705565808914942,0.482383096869439,0.730625907326601,5
"2197",500,17.9733639988314,17.9733639988314,0,0,36.5116363394485,"mixture",2,5,0.148296743152966,0.531596774332086,0.823474913099851,0.0750439213018333,0.685552176796459,0.176761385874376,5
"2198",500,3.9825655937335,3.9825655937335,0,0,7.67648396302223,"mixture",2,5,0.19908947602663,0.618998932485189,0.791678539582784,0.18970656130924,0.642151692380123,0.489001275494806,5
"2199",500,2.47008242676421,2.47008242676421,0,0,4.70655486288585,"mixture",2,5,0.0933143859254778,0.889294270823617,0.726234286248311,0.179580438515175,0.63664303973332,0.392940351728238,5
"2200",500,0.377919837573275,0.377919837573275,0,0,0.380786398396993,"mixture",2,5,0.240459574561287,0.393404976076214,0.62985610483936,0.129169294891428,0.181850404791161,0.325165742600262,5
"2201",500,12.6142355653961,12.6142355653961,0,0,24.9230260628789,"mixture",2,5,0.161658774766419,0.841950004152954,0.620856701026484,0.1477165267192,0.710197397253253,0.114271821903959,5
"2202",500,0.0562089066228052,0.0562089066228052,0,0,0.0564310417457637,"mixture",2,5,0.0877860767261707,0.443649578258488,0.731795331891161,0.161882746045743,0.207386773237512,0.641145558136031,5
"2203",500,21.0668200765007,21.0668200765007,0,0,43.0327025914509,"mixture",2,5,0.236428661955008,0.0303104724065866,0.718297147935512,0.0762078564128596,0.774793984996341,0.17468666874174,5
"2204",500,3.33530914518009,3.33530914518009,0,0,6.56054506232781,"mixture",2,5,0.161097552523576,0.67933618113338,0.599005900709378,0.0314986290268991,0.264993371722549,0.428820863450132,5
"2205",500,0.0269622567037019,0.0269622567037019,0,0,0.0270477425200111,"mixture",2,5,0.112380030169047,0.419875839107623,0.477316113803559,0.183866415587041,0.251081009764671,0.84503340107318,5
"2206",500,0.864272371652218,0.864272371652218,0,0,0.880546963453833,"mixture",2,5,0.133333226303442,0.436434763101581,0.865994240333349,0.140736143608866,0.462316694723517,0.201883809711672,5
"2207",500,1.94648216303846,1.94648216303846,0,0,3.80157591302149,"mixture",2,5,0.0857516008737846,0.0830605534607079,0.729660563942534,0.126062797075768,0.572863927238509,0.382997560468875,5
"2208",500,25.1454321879369,25.1454321879369,0,0,52.2900131669957,"mixture",2,5,0.292644537682866,0.751546086378023,0.605959871911653,0.101473081130068,0.681267098366097,0.869276596381813,5
"2209",500,1.29705845964648,1.29705845964648,0,0,2.04911106269904,"mixture",2,5,0.107967280052125,0.930663292372413,0.690461710969801,0.0511887730959943,0.284792628550716,0.190381777648814,5
"2210",500,16.5148842833622,16.5148842833622,0,0,33.4132835737917,"mixture",2,5,0.187796196829667,0.289018355052732,0.624617498839158,0.178194929980507,0.861242778365947,0.118316976296566,5
"2211",500,0.0999859543086482,0.0999859543086482,0,0,0.100369322949364,"mixture",2,5,0.197381498880894,0.0298189967840444,0.879380789366621,0.176763427809832,0.368106431796998,0.828944407614619,5
"2212",500,13.3351268674421,13.3351268674421,0,0,27.0216528941857,"mixture",2,5,0.234995684624382,0.587015413795738,0.47787306820259,0.0312793996334551,0.500144526644126,0.371410862101056,5
"2213",500,18.7597470703481,18.7597470703481,0,0,38.3194474602707,"mixture",2,5,0.295598799431999,0.8142272246168,0.867307893298543,0.0151801652527838,0.278189869062565,0.569303726036102,5
"2214",500,13.6736726307672,13.6736726307672,0,0,27.4908557529342,"mixture",2,5,0.222311568977393,0.663781231655041,0.798078937400482,0.0700602987370393,0.492467561098337,0.241858723968416,5
"2215",500,10.3412982213454,10.3412982213454,0,0,20.7595158310906,"mixture",2,5,0.114956224360468,0.987105256007751,0.476981202209112,0.0614385732235284,0.66047305159118,0.158675947713479,5
"2216",500,33.4332657065298,33.4332657065298,0,0,69.2783128278226,"mixture",2,5,0.233018551600852,0.497322965607466,0.570628805961995,0.0228523223839947,0.872678412518092,0.840729845187627,5
"2217",500,26.3256644394206,26.3256644394206,0,0,54.1360021711572,"mixture",2,5,0.291433123948507,0.386440681879641,0.478293931956519,0.0385325039093792,0.76899575094942,0.256017634414658,5
"2218",500,0.0878739236058312,0.0878739236058312,0,0,0.0881710147488173,"mixture",2,5,0.136722511247336,0.919427260642499,0.811214048068249,0.193158624036003,0.228511866975091,0.769614056862108,5
"2219",500,0.047604770547484,0.047604770547484,0,0,0.0477360402198375,"mixture",2,5,0.228561252240255,0.601743044546433,0.536113591305353,0.134729194669315,0.133715187452398,0.839701609482616,5
"2220",500,0.245166991246183,0.245166991246183,0,0,0.246601166866297,"mixture",2,5,0.147483107215189,0.51435144230905,0.851338696282939,0.0932034055542322,0.32681167846404,0.511289286850654,5
"2221",500,0.334062069309178,0.334062069309178,0,0,0.335999637083603,"mixture",2,5,0.25929279638615,0.71731350732916,0.618707689361018,0.136006443366313,0.475097725804225,0.661533290096074,5
"2222",500,4.91841546131322,4.91841546131322,0,0,9.89433975560959,"mixture",2,5,0.238015216056525,0.932140760513628,0.563276225469867,0.0579450825344762,0.362154675099589,0.715316001524478,5
"2223",500,39.0324549041429,39.0324549041429,0,0,81.3759464400572,"mixture",2,5,0.221452821253228,0.320087403781014,0.897776647530519,0.0443372684021606,0.81612972280059,0.427714378666878,5
"2224",500,5.26157787026844,5.26157787026844,0,0,10.5808121646535,"mixture",2,5,0.050351049185812,0.943279305614904,0.490616318973596,0.0257986982249217,0.652947226159982,0.568216534328125,5
"2225",500,0.0233310289174558,0.0233310289174558,0,0,0.0233998682401842,"mixture",2,5,0.0774858939403668,0.252707147983788,0.802550002459274,0.149401630497981,0.130920663588159,0.782318364346437,5
"2226",500,0.686031409997955,0.686031409997955,0,0,0.695812435503028,"mixture",2,5,0.199870386595954,0.685169303632015,0.526753061672673,0.132237678125846,0.264559859772772,0.1939377563788,5
"2227",500,0.112419467715629,0.112419467715629,0,0,0.113311197475382,"mixture",2,5,0.0586621591916075,0.311598689762875,0.771468972591939,0.132629288449398,0.40343376728911,0.426172871271856,5
"2228",500,0.13239947192833,0.13239947192833,0,0,0.132996296079345,"mixture",2,5,0.228092657934467,0.168547299684212,0.626748856246704,0.146202564078166,0.109623523684815,0.500788967885859,5
"2229",500,14.6851859375297,14.6851859375297,0,0,29.9574953242336,"mixture",2,5,0.271102074665378,0.540346515776357,0.486557202466275,0.0300453415745501,0.486902766538896,0.879000382082686,5
"2230",500,0.202184236393158,0.202184236393158,0,0,0.204554560105151,"mixture",2,5,0.101414414733183,0.332019998396467,0.473762462340854,0.110887519272065,0.318324380869754,0.253378280454762,5
"2231",500,20.141986570064,20.141986570064,0,0,41.5406174632813,"mixture",2,5,0.293254540083196,0.710568272651825,0.64303699884247,0.1967978812369,0.761044596745744,0.398066595194414,5
"2232",500,0.616125991580831,0.616125991580831,0,0,0.623145578392846,"mixture",2,5,0.159412856258103,0.923235822892748,0.666748689891305,0.12216442876512,0.247287745282575,0.236395488315634,5
"2233",500,0.113165882638667,0.113165882638667,0,0,0.113586974596333,"mixture",2,5,0.192805610451149,0.713087353296066,0.588059970147163,0.0861133275174173,0.126191935533918,0.617647750528566,5
"2234",500,5.45563755308492,5.45563755308492,0,0,10.9819151284606,"mixture",2,5,0.0987985754926223,0.0317090811691713,0.436678137987549,0.102581034230846,0.839846684998944,0.623022137692124,5
"2235",500,7.62842242930248,7.62842242930248,0,0,15.4735553513199,"mixture",2,5,0.295879213504051,0.814751751182461,0.820434683160507,0.183926172686639,0.637943197775595,0.684600962657407,5
"2236",500,10.393378803395,10.393378803395,0,0,20.3148357742549,"mixture",2,5,0.193003493594902,0.00269279911709018,0.894347055529477,0.0353898194850008,0.434131571246386,0.105195632833838,5
"2237",500,0.0962752537363085,0.0962752537363085,0,0,0.0966442706501622,"mixture",2,5,0.296916259218007,0.0992060868040659,0.478368106611981,0.0918284382868772,0.171141697179675,0.632162501826212,5
"2238",500,2.46892754024613,2.46892754024613,0,0,4.34214883911857,"mixture",2,5,0.100617892476567,0.610505382808205,0.851733969747787,0.0306707580568129,0.233463110151552,0.141723477780223,5
"2239",500,0.253400338138285,0.253400338138285,0,0,0.255780880034401,"mixture",2,5,0.120208636178542,0.70154018984912,0.483774830353493,0.0564018576698001,0.119725937362723,0.244342472049929,5
"2240",500,6.89841696405167,6.89841696405167,0,0,13.9011596634621,"mixture",2,5,0.115402116810798,0.398111375995772,0.769757738165534,0.0148609858445646,0.358738791737631,0.740995115137473,5
"2241",500,0.532238306367078,0.532238306367078,0,0,0.536310299835636,"mixture",2,5,0.266128717162111,0.64659768979433,0.706151824962208,0.173031400701003,0.431951708515361,0.464601342740916,5
"2242",500,43.6933850903976,43.6933850903976,0,0,91.4808617787456,"mixture",2,5,0.28800344158517,0.439512417634204,0.6743775896498,0.0510744744976391,0.850563134789057,0.468098660888001,5
